LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ZAF,PPP,TOT,NATUSD,A,2010,4.573736,
ZAF,PPP,TOT,NATUSD,A,2011,4.773938,
ZAF,PPP,TOT,NATUSD,A,2012,4.935229,
ZAF,PPP,TOT,NATUSD,A,2013,5.155263,
ZAF,PPP,TOT,NATUSD,A,2014,5.356825,
ZAF,PPP,TOT,NATUSD,A,2015,5.564478,
ZAF,PPP,TOT,NATUSD,A,2016,5.865398,
DEW,PPP,TOT,NATUSD,A,1960,1.242774,
DEW,PPP,TOT,NATUSD,A,1961,1.288992,
DEW,PPP,TOT,NATUSD,A,1962,1.309573,
DEW,PPP,TOT,NATUSD,A,1963,1.330448,
DEW,PPP,TOT,NATUSD,A,1964,1.346592,
DEW,PPP,TOT,NATUSD,A,1965,1.358786,
DEW,PPP,TOT,NATUSD,A,1966,1.358207,
DEW,PPP,TOT,NATUSD,A,1967,1.340967,
DEW,PPP,TOT,NATUSD,A,1968,1.308165,
DEW,PPP,TOT,NATUSD,A,1969,1.295629,
DEW,PPP,TOT,NATUSD,A,1970,1.303072,
DEW,PPP,TOT,NATUSD,A,1971,1.334555,
DEW,PPP,TOT,NATUSD,A,1972,1.337055,
DEW,PPP,TOT,NATUSD,A,1973,1.347917,
DEW,PPP,TOT,NATUSD,A,1974,1.326776,
DEW,PPP,TOT,NATUSD,A,1975,1.28311,
DEW,PPP,TOT,NATUSD,A,1976,1.256547,
DEW,PPP,TOT,NATUSD,A,1977,1.219827,
DEW,PPP,TOT,NATUSD,A,1978,1.18022,
DEW,PPP,TOT,NATUSD,A,1979,1.136884,
DEW,PPP,TOT,NATUSD,A,1980,1.099667,
DEW,PPP,TOT,NATUSD,A,1981,1.04778,
DEW,PPP,TOT,NATUSD,A,1982,1.031753,
DEW,PPP,TOT,NATUSD,A,1983,1.02045,
DEW,PPP,TOT,NATUSD,A,1984,1.005072,
DEW,PPP,TOT,NATUSD,A,1985,0.994618,
DEW,PPP,TOT,NATUSD,A,1986,1.004198,
DEW,PPP,TOT,NATUSD,A,1987,0.991735,
DEW,PPP,TOT,NATUSD,A,1988,0.974387,
DEW,PPP,TOT,NATUSD,A,1989,0.96492,
DEW,PPP,TOT,NATUSD,A,1990,0.962098,
DEW,PPP,TOT,NATUSD,A,1991,0.959853,
DEW,PPP,TOT,NATUSD,A,1992,0.989134,
DEW,PPP,TOT,NATUSD,A,1993,1.004635,
DEW,PPP,TOT,NATUSD,A,1994,1.008222,
DEW,PPP,TOT,NATUSD,A,1995,1.007466,
EU28,PPP,TOT,NATUSD,A,1995,0.843359,
EU28,PPP,TOT,NATUSD,A,1996,0.853593,
EU28,PPP,TOT,NATUSD,A,1997,0.863707,
EU28,PPP,TOT,NATUSD,A,1998,0.86526,
EU28,PPP,TOT,NATUSD,A,1999,0.872329,
EU28,PPP,TOT,NATUSD,A,2000,0.876405,
EU28,PPP,TOT,NATUSD,A,2001,0.867305,
EU28,PPP,TOT,NATUSD,A,2002,0.858817,
EU28,PPP,TOT,NATUSD,A,2003,0.848339,
EU28,PPP,TOT,NATUSD,A,2004,0.845882,
EU28,PPP,TOT,NATUSD,A,2005,0.84986,
EU28,PPP,TOT,NATUSD,A,2006,0.827661,
EU28,PPP,TOT,NATUSD,A,2007,0.824497,
EU28,PPP,TOT,NATUSD,A,2008,0.790397,
EU28,PPP,TOT,NATUSD,A,2009,0.760925,
EU28,PPP,TOT,NATUSD,A,2010,0.764382,
EU28,PPP,TOT,NATUSD,A,2011,0.754269,
EU28,PPP,TOT,NATUSD,A,2012,0.755601,
EU28,PPP,TOT,NATUSD,A,2013,0.734483,
EU28,PPP,TOT,NATUSD,A,2014,0.737009,
EU28,PPP,TOT,NATUSD,A,2015,0.755114,
EU28,PPP,TOT,NATUSD,A,2016,0.73597,
LVA,PPP,TOT,NATUSD,A,1994,0.243,
LVA,PPP,TOT,NATUSD,A,1995,0.296533,
LVA,PPP,TOT,NATUSD,A,1996,0.328518,
LVA,PPP,TOT,NATUSD,A,1997,0.342077,
LVA,PPP,TOT,NATUSD,A,1998,0.353379,
LVA,PPP,TOT,NATUSD,A,1999,0.354315,
LVA,PPP,TOT,NATUSD,A,2000,0.360863,
LVA,PPP,TOT,NATUSD,A,2001,0.352988,
LVA,PPP,TOT,NATUSD,A,2002,0.360954,
LVA,PPP,TOT,NATUSD,A,2003,0.378672,
LVA,PPP,TOT,NATUSD,A,2004,0.399554,
LVA,PPP,TOT,NATUSD,A,2005,0.438593,
LVA,PPP,TOT,NATUSD,A,2006,0.489335,
LVA,PPP,TOT,NATUSD,A,2007,0.566451,
LVA,PPP,TOT,NATUSD,A,2008,0.575542,
LVA,PPP,TOT,NATUSD,A,2009,0.521117,
LVA,PPP,TOT,NATUSD,A,2010,0.486566,
LVA,PPP,TOT,NATUSD,A,2011,0.498505,
LVA,PPP,TOT,NATUSD,A,2012,0.5062,
LVA,PPP,TOT,NATUSD,A,2013,0.499272,
LVA,PPP,TOT,NATUSD,A,2014,0.497562,
LVA,PPP,TOT,NATUSD,A,2015,0.501768,
LVA,PPP,TOT,NATUSD,A,2016,0.497147,
LTU,PPP,TOT,NATUSD,A,1995,0.361184,
LTU,PPP,TOT,NATUSD,A,1996,0.422887,
LTU,PPP,TOT,NATUSD,A,1997,0.464064,
LTU,PPP,TOT,NATUSD,A,1998,0.472992,
LTU,PPP,TOT,NATUSD,A,1999,0.461162,
LTU,PPP,TOT,NATUSD,A,2000,0.451733,
LTU,PPP,TOT,NATUSD,A,2001,0.432337,
LTU,PPP,TOT,NATUSD,A,2002,0.42073,
LTU,PPP,TOT,NATUSD,A,2003,0.404468,
LTU,PPP,TOT,NATUSD,A,2004,0.414267,
LTU,PPP,TOT,NATUSD,A,2005,0.435162,
LTU,PPP,TOT,NATUSD,A,2006,0.446657,
LTU,PPP,TOT,NATUSD,A,2007,0.470731,
LTU,PPP,TOT,NATUSD,A,2008,0.492829,
LTU,PPP,TOT,NATUSD,A,2009,0.469381,
LTU,PPP,TOT,NATUSD,A,2010,0.449971,
LTU,PPP,TOT,NATUSD,A,2011,0.45192,
LTU,PPP,TOT,NATUSD,A,2012,0.452655,
LTU,PPP,TOT,NATUSD,A,2013,0.443348,
LTU,PPP,TOT,NATUSD,A,2014,0.442623,
LTU,PPP,TOT,NATUSD,A,2015,0.447614,
LTU,PPP,TOT,NATUSD,A,2016,0.451458,
SAU,PPP,TOT,NATUSD,A,1990,0.983247,
SAU,PPP,TOT,NATUSD,A,1991,0.930044,
SAU,PPP,TOT,NATUSD,A,1992,0.906619,
SAU,PPP,TOT,NATUSD,A,1993,0.870811,
SAU,PPP,TOT,NATUSD,A,1994,0.862001,
SAU,PPP,TOT,NATUSD,A,1995,0.893519,
SAU,PPP,TOT,NATUSD,A,1996,0.946321,
SAU,PPP,TOT,NATUSD,A,1997,0.962586,
SAU,PPP,TOT,NATUSD,A,1998,0.819568,
SAU,PPP,TOT,NATUSD,A,1999,0.924167,
SAU,PPP,TOT,NATUSD,A,2000,1.002531,
SAU,PPP,TOT,NATUSD,A,2001,0.964053,
SAU,PPP,TOT,NATUSD,A,2002,1.006037,
SAU,PPP,TOT,NATUSD,A,2003,1.009218,
SAU,PPP,TOT,NATUSD,A,2004,1.090807,
SAU,PPP,TOT,NATUSD,A,2005,1.269745,
SAU,PPP,TOT,NATUSD,A,2006,1.374458,
SAU,PPP,TOT,NATUSD,A,2007,1.451762,
SAU,PPP,TOT,NATUSD,A,2008,1.675706,
SAU,PPP,TOT,NATUSD,A,2009,1.401753,
SAU,PPP,TOT,NATUSD,A,2010,1.622911,
SAU,PPP,TOT,NATUSD,A,2011,1.837011,
SAU,PPP,TOT,NATUSD,A,2012,1.876216,
SAU,PPP,TOT,NATUSD,A,2013,1.823938,
SAU,PPP,TOT,NATUSD,A,2014,1.751183,
SAU,PPP,TOT,NATUSD,A,2015,1.439594,
SAU,PPP,TOT,NATUSD,A,2016,1.379869,
EA19,PPP,TOT,NATUSD,A,1995,0.88718,
EA19,PPP,TOT,NATUSD,A,1996,0.89483,
EA19,PPP,TOT,NATUSD,A,1997,0.878424,
EA19,PPP,TOT,NATUSD,A,1998,0.871048,
EA19,PPP,TOT,NATUSD,A,1999,0.874327,
EA19,PPP,TOT,NATUSD,A,2000,0.863895,
EA19,PPP,TOT,NATUSD,A,2001,0.859679,
EA19,PPP,TOT,NATUSD,A,2002,0.852122,
EA19,PPP,TOT,NATUSD,A,2003,0.858935,
EA19,PPP,TOT,NATUSD,A,2004,0.856532,
EA19,PPP,TOT,NATUSD,A,2005,0.852741,
EA19,PPP,TOT,NATUSD,A,2006,0.827097,
EA19,PPP,TOT,NATUSD,A,2007,0.821122,
EA19,PPP,TOT,NATUSD,A,2008,0.80615,
EA19,PPP,TOT,NATUSD,A,2009,0.794931,
EA19,PPP,TOT,NATUSD,A,2010,0.792182,
EA19,PPP,TOT,NATUSD,A,2011,0.780389,
EA19,PPP,TOT,NATUSD,A,2012,0.77406,
EA19,PPP,TOT,NATUSD,A,2013,0.75546,
EA19,PPP,TOT,NATUSD,A,2014,0.751868,
EA19,PPP,TOT,NATUSD,A,2015,0.758179,
EA19,PPP,TOT,NATUSD,A,2016,0.752757,
ARG,PPP,TOT,NATUSD,A,1990,0.317,
ARG,PPP,TOT,NATUSD,A,1991,0.728,
ARG,PPP,TOT,NATUSD,A,1992,0.808,
ARG,PPP,TOT,NATUSD,A,1993,0.775,
ARG,PPP,TOT,NATUSD,A,1994,0.781,
ARG,PPP,TOT,NATUSD,A,1995,0.79,
ARG,PPP,TOT,NATUSD,A,1996,0.775,
ARG,PPP,TOT,NATUSD,A,1997,0.758,
ARG,PPP,TOT,NATUSD,A,1998,0.737,
ARG,PPP,TOT,NATUSD,A,1999,0.713,
ARG,PPP,TOT,NATUSD,A,2000,0.705,
ARG,PPP,TOT,NATUSD,A,2001,0.682,
ARG,PPP,TOT,NATUSD,A,2002,0.873,
ARG,PPP,TOT,NATUSD,A,2003,0.948,
ARG,PPP,TOT,NATUSD,A,2004,1.008,
ARG,PPP,TOT,NATUSD,A,2005,1.077,
ARG,PPP,TOT,NATUSD,A,2006,1.188453,
ARG,PPP,TOT,NATUSD,A,2007,1.330595,
ARG,PPP,TOT,NATUSD,A,2008,1.607379,
ARG,PPP,TOT,NATUSD,A,2009,1.840578,
ARG,PPP,TOT,NATUSD,A,2010,2.198683,
ARG,PPP,TOT,NATUSD,A,2011,2.664829,
ARG,PPP,TOT,NATUSD,A,2012,3.200527,
ARG,PPP,TOT,NATUSD,A,2013,3.903966,
ARG,PPP,TOT,NATUSD,A,2014,5.380273,
ARG,PPP,TOT,NATUSD,A,2015,6.629552,
ARG,PPP,TOT,NATUSD,A,2016,9.216629,
CRI,PPP,TOT,NATUSD,A,1990,43.49203,
CRI,PPP,TOT,NATUSD,A,1991,53.144941,
CRI,PPP,TOT,NATUSD,A,1992,62.192466,
CRI,PPP,TOT,NATUSD,A,1993,67.051022,
CRI,PPP,TOT,NATUSD,A,1994,75.933888,
CRI,PPP,TOT,NATUSD,A,1995,90.165033,
CRI,PPP,TOT,NATUSD,A,1996,102.05937,
CRI,PPP,TOT,NATUSD,A,1997,114.99758,
CRI,PPP,TOT,NATUSD,A,1998,127.583915,
CRI,PPP,TOT,NATUSD,A,1999,139.987512,
CRI,PPP,TOT,NATUSD,A,2000,149.901359,
CRI,PPP,TOT,NATUSD,A,2001,160.864334,
CRI,PPP,TOT,NATUSD,A,2002,174.055206,
CRI,PPP,TOT,NATUSD,A,2003,188.950559,
CRI,PPP,TOT,NATUSD,A,2004,208.620144,
CRI,PPP,TOT,NATUSD,A,2005,228.600303,
CRI,PPP,TOT,NATUSD,A,2006,250.701835,
CRI,PPP,TOT,NATUSD,A,2007,269.93022,
CRI,PPP,TOT,NATUSD,A,2008,294.963975,
CRI,PPP,TOT,NATUSD,A,2009,321.50931,
CRI,PPP,TOT,NATUSD,A,2010,338.500809,
CRI,PPP,TOT,NATUSD,A,2011,346.738298,
CRI,PPP,TOT,NATUSD,A,2012,355.297024,
CRI,PPP,TOT,NATUSD,A,2013,363.682463,
CRI,PPP,TOT,NATUSD,A,2014,378.067635,
CRI,PPP,TOT,NATUSD,A,2015,383.980242,
CRI,PPP,TOT,NATUSD,A,2016,387.703861,
BGR,PPP,TOT,NATUSD,A,1995,0.019631,
BGR,PPP,TOT,NATUSD,A,1996,0.038243,
BGR,PPP,TOT,NATUSD,A,1997,0.398407,
BGR,PPP,TOT,NATUSD,A,1998,0.519175,
BGR,PPP,TOT,NATUSD,A,1999,0.525166,
BGR,PPP,TOT,NATUSD,A,2000,0.536044,
BGR,PPP,TOT,NATUSD,A,2001,0.555267,
BGR,PPP,TOT,NATUSD,A,2002,0.558289,
BGR,PPP,TOT,NATUSD,A,2003,0.560486,
BGR,PPP,TOT,NATUSD,A,2004,0.580566,
BGR,PPP,TOT,NATUSD,A,2005,0.596501,
BGR,PPP,TOT,NATUSD,A,2006,0.618789,
BGR,PPP,TOT,NATUSD,A,2007,0.657178,
BGR,PPP,TOT,NATUSD,A,2008,0.677681,
BGR,PPP,TOT,NATUSD,A,2009,0.693181,
BGR,PPP,TOT,NATUSD,A,2010,0.67633,
BGR,PPP,TOT,NATUSD,A,2011,0.701074,
BGR,PPP,TOT,NATUSD,A,2012,0.692814,
BGR,PPP,TOT,NATUSD,A,2013,0.680008,
BGR,PPP,TOT,NATUSD,A,2014,0.661232,
BGR,PPP,TOT,NATUSD,A,2015,0.681159,
BGR,PPP,TOT,NATUSD,A,2016,0.686288,
HRV,PPP,TOT,NATUSD,A,1995,3.188303,
HRV,PPP,TOT,NATUSD,A,1996,3.256166,
HRV,PPP,TOT,NATUSD,A,1997,3.425806,
HRV,PPP,TOT,NATUSD,A,1998,3.657184,
HRV,PPP,TOT,NATUSD,A,1999,3.746348,
HRV,PPP,TOT,NATUSD,A,2000,3.787078,
HRV,PPP,TOT,NATUSD,A,2001,3.869012,
HRV,PPP,TOT,NATUSD,A,2002,3.879354,
HRV,PPP,TOT,NATUSD,A,2003,3.988705,
HRV,PPP,TOT,NATUSD,A,2004,4.010285,
HRV,PPP,TOT,NATUSD,A,2005,4.093496,
HRV,PPP,TOT,NATUSD,A,2006,3.917652,
HRV,PPP,TOT,NATUSD,A,2007,3.869916,
HRV,PPP,TOT,NATUSD,A,2008,3.87241,
HRV,PPP,TOT,NATUSD,A,2009,3.842475,
HRV,PPP,TOT,NATUSD,A,2010,3.870034,
HRV,PPP,TOT,NATUSD,A,2011,3.752632,
HRV,PPP,TOT,NATUSD,A,2012,3.664121,
HRV,PPP,TOT,NATUSD,A,2013,3.575118,
HRV,PPP,TOT,NATUSD,A,2014,3.54349,
HRV,PPP,TOT,NATUSD,A,2015,3.548709,
HRV,PPP,TOT,NATUSD,A,2016,3.530264,
CYP,PPP,TOT,NATUSD,A,1995,0.691161,
CYP,PPP,TOT,NATUSD,A,1996,0.69771,
CYP,PPP,TOT,NATUSD,A,1997,0.702474,
CYP,PPP,TOT,NATUSD,A,1998,0.711833,
CYP,PPP,TOT,NATUSD,A,1999,0.72075,
CYP,PPP,TOT,NATUSD,A,2000,0.717117,
CYP,PPP,TOT,NATUSD,A,2001,0.71095,
CYP,PPP,TOT,NATUSD,A,2002,0.710508,
CYP,PPP,TOT,NATUSD,A,2003,0.737394,
CYP,PPP,TOT,NATUSD,A,2004,0.734043,
CYP,PPP,TOT,NATUSD,A,2005,0.722891,
CYP,PPP,TOT,NATUSD,A,2006,0.710481,
CYP,PPP,TOT,NATUSD,A,2007,0.695022,
CYP,PPP,TOT,NATUSD,A,2008,0.693819,
CYP,PPP,TOT,NATUSD,A,2009,0.682065,
CYP,PPP,TOT,NATUSD,A,2010,0.69951,
CYP,PPP,TOT,NATUSD,A,2011,0.698622,
CYP,PPP,TOT,NATUSD,A,2012,0.706848,
CYP,PPP,TOT,NATUSD,A,2013,0.687317,
CYP,PPP,TOT,NATUSD,A,2014,0.679713,
CYP,PPP,TOT,NATUSD,A,2015,0.663958,
CYP,PPP,TOT,NATUSD,A,2016,0.650653,
MLT,PPP,TOT,NATUSD,A,1995,0.580369,
MLT,PPP,TOT,NATUSD,A,1996,0.577119,
MLT,PPP,TOT,NATUSD,A,1997,0.575483,
MLT,PPP,TOT,NATUSD,A,1998,0.581191,
MLT,PPP,TOT,NATUSD,A,1999,0.583358,
MLT,PPP,TOT,NATUSD,A,2000,0.580069,
MLT,PPP,TOT,NATUSD,A,2001,0.588369,
MLT,PPP,TOT,NATUSD,A,2002,0.581836,
MLT,PPP,TOT,NATUSD,A,2003,0.574573,
MLT,PPP,TOT,NATUSD,A,2004,0.566568,
MLT,PPP,TOT,NATUSD,A,2005,0.57273,
MLT,PPP,TOT,NATUSD,A,2006,0.572136,
MLT,PPP,TOT,NATUSD,A,2007,0.568755,
MLT,PPP,TOT,NATUSD,A,2008,0.571555,
MLT,PPP,TOT,NATUSD,A,2009,0.569441,
MLT,PPP,TOT,NATUSD,A,2010,0.571963,
MLT,PPP,TOT,NATUSD,A,2011,0.574149,
MLT,PPP,TOT,NATUSD,A,2012,0.579727,
MLT,PPP,TOT,NATUSD,A,2013,0.577478,
MLT,PPP,TOT,NATUSD,A,2014,0.586361,
MLT,PPP,TOT,NATUSD,A,2015,0.598628,
MLT,PPP,TOT,NATUSD,A,2016,0.599325,
PER,PPP,TOT,NATUSD,A,1990,0.072944,
PER,PPP,TOT,NATUSD,A,1991,0.340717,
PER,PPP,TOT,NATUSD,A,1992,0.561154,
PER,PPP,TOT,NATUSD,A,1993,0.805989,
PER,PPP,TOT,NATUSD,A,1994,0.990544,
PER,PPP,TOT,NATUSD,A,1995,1.102062,
PER,PPP,TOT,NATUSD,A,1996,1.187155,
PER,PPP,TOT,NATUSD,A,1997,1.252186,
PER,PPP,TOT,NATUSD,A,1998,1.305276,
PER,PPP,TOT,NATUSD,A,1999,1.323329,
PER,PPP,TOT,NATUSD,A,2000,1.339492,
PER,PPP,TOT,NATUSD,A,2001,1.315609,
PER,PPP,TOT,NATUSD,A,2002,1.297131,
PER,PPP,TOT,NATUSD,A,2003,1.29471,
PER,PPP,TOT,NATUSD,A,2004,1.339182,
PER,PPP,TOT,NATUSD,A,2005,1.342893,
PER,PPP,TOT,NATUSD,A,2006,1.402617,
PER,PPP,TOT,NATUSD,A,2007,1.386622,
PER,PPP,TOT,NATUSD,A,2008,1.374949,
PER,PPP,TOT,NATUSD,A,2009,1.392747,
PER,PPP,TOT,NATUSD,A,2010,1.454519,
PER,PPP,TOT,NATUSD,A,2011,1.52123,
PER,PPP,TOT,NATUSD,A,2012,1.511678,
PER,PPP,TOT,NATUSD,A,2013,1.503695,
PER,PPP,TOT,NATUSD,A,2014,1.515236,
PER,PPP,TOT,NATUSD,A,2015,1.532658,
PER,PPP,TOT,NATUSD,A,2016,1.567865,
ROU,PPP,TOT,NATUSD,A,1995,0.061897,
ROU,PPP,TOT,NATUSD,A,1996,0.087757,
ROU,PPP,TOT,NATUSD,A,1997,0.203315,
ROU,PPP,TOT,NATUSD,A,1998,0.29681,
ROU,PPP,TOT,NATUSD,A,1999,0.438332,
ROU,PPP,TOT,NATUSD,A,2000,0.616196,
ROU,PPP,TOT,NATUSD,A,2001,0.812671,
ROU,PPP,TOT,NATUSD,A,2002,0.978356,
ROU,PPP,TOT,NATUSD,A,2003,1.178063,
ROU,PPP,TOT,NATUSD,A,2004,1.269449,
ROU,PPP,TOT,NATUSD,A,2005,1.401283,
ROU,PPP,TOT,NATUSD,A,2006,1.400709,
ROU,PPP,TOT,NATUSD,A,2007,1.489602,
ROU,PPP,TOT,NATUSD,A,2008,1.566236,
ROU,PPP,TOT,NATUSD,A,2009,1.567179,
ROU,PPP,TOT,NATUSD,A,2010,1.536262,
ROU,PPP,TOT,NATUSD,A,2011,1.550038,
ROU,PPP,TOT,NATUSD,A,2012,1.563588,
ROU,PPP,TOT,NATUSD,A,2013,1.606226,
ROU,PPP,TOT,NATUSD,A,2014,1.628371,
ROU,PPP,TOT,NATUSD,A,2015,1.667661,
ROU,PPP,TOT,NATUSD,A,2016,1.678652,
